"Ramo","Póliza","Endoso","Fecha emisión","Inicio de Vigencia","Moneda","Total","Tipo Mov."
"04","0003725726","215117","2020-04-14","2020-04-13","00","-17608.30","Anulacion"
"04","0003726142","000000","2020-04-14","2020-04-13","00","18380.72","Poliza"
"04","3190246005","000000","2020-04-15","2020-04-15","00","8329.95","Poliza"
"04","3190246001","000000","2020-04-15","2020-04-15","00","16591.09","Poliza"
"04","3190245965","000000","2020-04-15","2020-04-16","00","17845.32","Poliza"
"04","3190245960","000000","2020-04-15","2020-04-15","00","19760.67","Poliza"
"04","0003727442","000000","2020-04-16","2020-04-15","00","5013.43","Poliza"
"04","0003727439","000000","2020-04-16","2020-04-15","00","5013.43","Poliza"
"04","0003727434","000000","2020-04-16","2020-04-15","00","5013.43","Poliza"
"04","0003727429","000000","2020-04-16","2020-04-15","00","5013.43","Poliza"
"04","0003727428","000000","2020-04-16","2020-04-15","00","5013.43","Poliza"
"04","3190246207","000000","2020-04-16","2020-04-16","00","8381.31","Poliza"
"04","3190246179","000000","2020-04-16","2020-04-16","00","16600.30","Poliza"
"04","3190246169","000000","2020-04-16","2020-04-16","00","11077.57","Poliza"
"04","3190246274","000000","2020-04-17","2020-04-16","00","15577.35","Poliza"
"04","0003667718","239468","2020-04-18","2020-03-30","00","-15188.20","Cancelacion"
"04","0003667718","239467","2020-04-18","2020-03-30","00","-6549.10","Cancelacion"
"04","3190196852","230278","2020-04-18","2020-03-30","00","-1901.30","Anulacion"
"04","3190201492","230271","2020-04-18","2020-03-30","00","-22232.42","Cancelacion"
"04","3190201801","230270","2020-04-18","2020-04-01","00","-20752.13","Cancelacion"
"04","3190230199","230192","2020-04-18","2020-03-28","00","-13124.98","Anulacion"
"04","3190240451","230173","2020-04-18","2020-03-13","00","-21402.55","Anulacion"
"04","3190240476","230171","2020-04-18","2020-03-13","00","-4512.45","Anulacion"
"04","3190240559","230169","2020-04-18","2020-03-13","00","-9504.70","Anulacion"
"04","3190240564","230168","2020-04-18","2020-03-13","00","-8006.96","Anulacion"
"04","3190240575","230167","2020-04-18","2020-03-13","00","-76021.17","Anulacion"
"04","3190240576","230166","2020-04-18","2020-03-13","00","-87385.32","Anulacion"
"04","3190240587","230164","2020-04-18","2020-03-14","00","-5854.23","Anulacion"
"04","3190240591","230163","2020-04-18","2020-03-14","00","-86297.59","Anulacion"
"04","3190240749","230157","2020-04-18","2020-03-17","00","-19384.47","Anulacion"
"04","3190240755","230156","2020-04-18","2020-03-17","00","-6137.14","Anulacion"
"04","3190240757","230155","2020-04-18","2020-03-17","00","-3670.60","Anulacion"
"04","3190240758","230154","2020-04-18","2020-03-17","00","-77739.87","Anulacion"
"04","3190240834","230152","2020-04-18","2020-03-18","00","-21717.84","Anulacion"
"04","3190240838","230151","2020-04-18","2020-03-18","00","-16559.68","Anulacion"
"04","3190240854","230150","2020-04-18","2020-03-18","00","-9837.90","Anulacion"
"04","3190240859","230149","2020-04-18","2020-03-18","00","-78770.76","Anulacion"
"04","3190241009","230143","2020-04-18","2020-03-19","00","-5717.78","Anulacion"
"04","3190241015","230142","2020-04-18","2020-03-19","00","-75558.14","Anulacion"
"04","3190241310","230141","2020-04-18","2020-03-21","00","-22595.65","Anulacion"
"04","3190241672","230140","2020-04-18","2020-03-24","00","-18322.63","Anulacion"
"04","3190241769","230139","2020-04-18","2020-03-24","00","-9516.96","Anulacion"
"04","3190242555","230138","2020-04-18","2020-03-26","00","-95308.43","Anulacion"
"04","3190242595","230137","2020-04-18","2020-03-27","00","-5617.13","Anulacion"
"04","3190242677","230136","2020-04-18","2020-03-28","00","-21273.51","Anulacion"
"04","3190242696","230135","2020-04-18","2020-03-28","00","-20362.35","Anulacion"
"04","3190246958","000000","2020-04-20","2020-04-20","00","6846.30","Poliza"
"04","3190246957","000000","2020-04-20","2020-04-20","00","6508.74","Poliza"
"04","3190246001","322068","2020-04-20","2020-04-15","00","0.00","Sin Prima"
"04","3190246551","000000","2020-04-20","2020-04-20","00","25529.91","Poliza"
"04","3190247018","000000","2020-04-21","2020-04-21","00","17813.88","Poliza"
"04","3190247006","000000","2020-04-21","2020-04-21","00","4822.03","Poliza"
"04","3190243853","322078","2020-04-21","2020-04-20","00","0.00","Sin Prima"
"04","3190244397","322077","2020-04-21","2020-04-20","00","0.00","Sin Prima"
"04","0003728856","000000","2020-04-21","2020-04-16","00","26597.98","Poliza"
"04","3190247225","000000","2020-04-22","2020-04-20","00","6846.30","Poliza"
"04","3190247222","000000","2020-04-22","2020-04-22","00","11159.79","Poliza"
"04","3190246958","244777","2020-04-22","2020-04-20","00","-6846.30","Anulacion"
"04","3190247216","000000","2020-04-22","2020-04-22","00","13378.48","Poliza"
"04","3190247210","000000","2020-04-22","2020-04-22","00","13378.48","Poliza"
"04","3190247160","000000","2020-04-22","2020-04-22","00","9883.12","Poliza"
"04","3190247018","322094","2020-04-22","2020-04-21","00","0.00","Sin Prima"
"04","0003730738","000000","2020-04-23","2020-04-23","00","25886.48","Poliza"
"04","3190247416","000000","2020-04-23","2020-04-23","00","3702.74","Poliza"
"04","3190247396","000000","2020-04-23","2020-04-23","00","5993.84","Poliza"
"04","3190247392","000000","2020-04-23","2020-04-23","00","16879.14","Poliza"
"04","3190247222","322119","2020-04-23","2020-04-23","00","0.00","Sin Prima"
"04","3190229458","174104","2020-04-23","2020-02-22","00","7679.63","Rehabilitacion"
"04","3190247535","000000","2020-04-24","2020-04-24","00","5377.53","Poliza"
"04","3190247503","000000","2020-04-24","2020-04-24","00","18251.45","Poliza"
"04","3190247495","000000","2020-04-24","2020-04-24","00","32896.00","Poliza"
"04","0003708074","354440","2020-04-24","2020-04-24","00","0.00","Sin Prima"
"04","3190247483","000000","2020-04-24","2020-04-25","00","28682.61","Poliza"
"04","3190247556","000000","2020-04-25","2020-04-25","00","13912.97","Poliza"
"04","3190202347","256123","2020-04-25","2020-04-05","00","-21848.54","Anulacion"
"04","3190212023","256118","2020-04-25","2020-04-03","00","-38924.40","Anulacion"
"04","3190212063","256117","2020-04-25","2020-04-04","00","-19312.92","Anulacion"
"04","3190240869","256064","2020-04-25","2020-03-20","00","-12330.10","Anulacion"
"04","3190241670","256057","2020-04-25","2020-03-23","00","-69437.94","Anulacion"
"04","3190242369","256054","2020-04-25","2020-03-26","00","-6558.76","Anulacion"
"04","3190242518","256053","2020-04-25","2020-03-26","00","-34775.50","Anulacion"
"04","3190242665","256052","2020-04-25","2020-03-27","00","-24316.77","Anulacion"
"04","3190242666","256051","2020-04-25","2020-03-27","00","-10468.16","Anulacion"
"04","3190242678","256050","2020-04-25","2020-03-28","00","-10573.39","Anulacion"
"04","3190242686","256049","2020-04-25","2020-03-28","00","-67449.27","Anulacion"
"04","3190242688","256048","2020-04-25","2020-03-28","00","-18380.72","Anulacion"
"04","3190242689","256047","2020-04-25","2020-03-28","00","-10107.18","Anulacion"
"04","3190242694","256046","2020-04-25","2020-03-28","00","-44628.56","Anulacion"
"04","3190243205","256045","2020-04-25","2020-03-30","00","-53499.40","Anulacion"
"04","3190243210","256044","2020-04-25","2020-03-30","00","-45072.68","Anulacion"
"04","3190243240","256043","2020-04-25","2020-03-30","00","-10030.54","Anulacion"
"04","3190243250","256042","2020-04-25","2020-03-30","00","-5486.50","Anulacion"
"04","3190243474","256041","2020-04-25","2020-03-31","00","-10304.83","Anulacion"
"04","3190243528","256040","2020-04-25","2020-03-31","00","-22944.97","Anulacion"
"04","3190243778","256039","2020-04-25","2020-04-01","00","-25441.97","Anulacion"
"04","3190243867","256038","2020-04-25","2020-04-01","00","-12861.65","Anulacion"
"04","3190244157","256037","2020-04-25","2020-04-02","00","-13963.77","Anulacion"
"04","3190244192","256036","2020-04-25","2020-04-02","00","-20362.35","Anulacion"
"04","3190244193","256035","2020-04-25","2020-04-02","00","-20001.13","Anulacion"
"04","3190244721","256034","2020-04-25","2020-04-06","00","-19351.07","Anulacion"
"04","3190244731","256033","2020-04-25","2020-04-06","00","-13340.51","Anulacion"
"04","3190247547","000000","2020-04-25","2020-04-25","00","6732.51","Poliza"
"04","3190247546","000000","2020-04-25","2020-05-04","00","13735.28","Poliza"
"04","3190247545","000000","2020-04-25","2020-05-04","00","13735.28","Poliza"
"04","3190247543","000000","2020-04-25","2020-05-04","00","13735.28","Poliza"
"04","3190247714","000000","2020-04-27","2020-05-04","00","15085.52","Poliza"
"04","3190247710","000000","2020-04-27","2020-05-04","00","15085.52","Poliza"
"04","3190247704","000000","2020-04-27","2020-04-27","00","8978.17","Poliza"
"04","3190247689","000000","2020-04-27","2020-04-27","00","6224.03","Poliza"
"04","3190247671","000000","2020-04-27","2020-04-27","00","929.22","Poliza"
"04","3190247938","000000","2020-04-28","2020-04-28","00","9497.28","Poliza"
"04","3190247918","000000","2020-04-28","2020-04-28","00","30916.33","Poliza"
"04","3190247908","000000","2020-04-28","2020-04-28","00","7271.46","Poliza"
"04","3190247787","000000","2020-04-28","2020-04-28","00","9054.01","Poliza"
"04","3190247777","000000","2020-04-28","2020-05-04","00","15085.52","Poliza"
"04","3190247774","000000","2020-04-28","2020-05-04","00","15085.52","Poliza"
"04","3190212063","178257","2020-04-28","2020-04-04","00","19312.92","Rehabilitacion"
"04","3190247771","000000","2020-04-28","2020-05-04","00","15085.52","Poliza"
"04","3190247769","000000","2020-04-28","2020-05-04","00","15085.52","Poliza"
"04","3190247767","000000","2020-04-28","2020-05-04","00","15085.52","Poliza"
"04","3190247766","000000","2020-04-28","2020-05-04","00","15085.52","Poliza"
"04","3190247764","000000","2020-04-28","2020-05-04","00","15085.52","Poliza"
"04","3190247759","000000","2020-04-28","2020-04-28","00","15085.52","Poliza"
"04","3190247740","000000","2020-04-28","2020-04-28","00","43579.40","Poliza"
"04","0003661264","123774","2020-04-29","2020-04-29","00","2689.25","Rehabilitacion"
"04","0003661264","179533","2020-04-29","2020-01-21","00","7677.27","Rehabilitacion"
"04","3190248028","000000","2020-04-29","2020-04-29","00","15700.14","Poliza"
"04","3190248026","000000","2020-04-29","2020-04-29","00","17050.38","Poliza"
"04","3190248025","000000","2020-04-29","2020-04-29","00","17050.38","Poliza"
"04","3190248024","000000","2020-04-29","2020-04-29","00","17050.38","Poliza"
"04","3190248011","000000","2020-04-29","2020-04-29","00","8308.81","Poliza"
"04","3190248006","000000","2020-04-29","2020-04-29","00","16384.41","Poliza"
"04","3190247971","000000","2020-04-29","2020-04-29","00","79056.23","Poliza"
"04","0003733867","000000","2020-04-29","2020-04-28","00","30916.33","Poliza"
"04","0003661264","286545","2020-04-30","2020-01-21","00","-7677.27","Cancelacion"
"04","0003719989","286089","2020-04-30","2020-03-30","00","-6771.95","Anulacion"
"04","3190214105","278285","2020-04-30","2020-04-11","00","-4303.20","Anulacion"
"04","3190214113","278284","2020-04-30","2020-04-11","00","-6231.36","Anulacion"
"04","3190240751","278212","2020-04-30","2020-03-30","00","-21399.98","Anulacion"
"04","3190243249","278204","2020-04-30","2020-03-30","00","-41832.43","Anulacion"
"04","3190244399","278203","2020-04-30","2020-04-06","00","-23937.55","Anulacion"
"04","3190244405","278202","2020-04-30","2020-04-03","00","-7517.44","Anulacion"
"04","3190244406","278201","2020-04-30","2020-04-03","00","-8892.10","Anulacion"
"04","3190244407","278200","2020-04-30","2020-04-03","00","-7366.28","Anulacion"
"04","3190244409","278199","2020-04-30","2020-04-03","00","-21990.20","Anulacion"
"04","3190244449","278198","2020-04-30","2020-04-04","00","-7600.01","Anulacion"
"04","3190244657","278197","2020-04-30","2020-04-06","00","-20001.13","Anulacion"
"04","3190245118","278196","2020-04-30","2020-04-08","00","-18380.72","Anulacion"
"04","3190245514","278195","2020-04-30","2020-04-09","00","-35545.23","Anulacion"
"04","3190248202","000000","2020-04-30","2020-04-30","00","14562.67","Poliza"
"04","3190248006","272734","2020-04-30","2020-04-29","00","-16384.41","Anulacion"
"04","3190248174","000000","2020-04-30","2020-04-29","00","16384.41","Poliza"
"04","3190247689","272700","2020-04-30","2020-04-27","00","-6224.03","Anulacion"
"04","3190248171","000000","2020-04-30","2020-04-27","00","5980.12","Poliza"
"04","0003734892","000000","2020-04-30","2020-04-29","00","47637.95","Poliza"
"04","0003671097","123814","2020-04-30","2020-04-28","00","26052.05","Rehabilitacion"
"04","3190248104","000000","2020-04-30","2020-04-30","00","25207.33","Poliza"
"04","3190248240","000000","2020-05-01","2020-05-01","00","104972.84","Poliza"
"04","3190248431","000000","2020-05-04","2020-05-04","00","13121.47","Poliza"
"04","0003735741","288747","2020-05-04","2020-04-30","00","-22665.37","Anulacion"
"04","0003736055","000000","2020-05-04","2020-04-30","00","23183.74","Poliza"
"04","0003735741","000000","2020-05-04","2020-04-30","00","22665.37","Poliza"
"04","3190248331","000000","2020-05-04","2020-05-04","00","9447.17","Poliza"
"04","3190248480","000000","2020-05-05","2020-05-05","00","17922.43","Poliza"
"04","3190248639","000000","2020-05-06","2020-05-06","00","6968.06","Poliza"
"04","3190247503","291404","2020-05-06","2020-04-24","00","-18251.45","Anulacion"
"04","0003737673","000000","2020-05-06","2020-05-06","00","42792.17","Poliza"
"04","0003737323","290909","2020-05-06","2020-05-04","00","-23212.62","Anulacion"
"04","0003737473","000000","2020-05-06","2020-05-04","00","23149.63","Poliza"
"04","3190247710","290771","2020-05-06","2020-05-04","00","-15085.52","Anulacion"
"04","3190247714","290770","2020-05-06","2020-05-04","00","-15085.52","Anulacion"
"04","3190247766","290769","2020-05-06","2020-05-04","00","-15085.52","Anulacion"
"04","3190247767","290768","2020-05-06","2020-05-04","00","-15085.52","Anulacion"
"04","3190247769","290767","2020-05-06","2020-05-04","00","-15085.52","Anulacion"
"04","3190247771","290766","2020-05-06","2020-05-04","00","-15085.52","Anulacion"
"04","3190247774","290765","2020-05-06","2020-05-04","00","-15085.52","Anulacion"
"04","3190247777","290764","2020-05-06","2020-05-04","00","-15085.52","Anulacion"
"04","0003737323","000000","2020-05-06","2020-05-04","00","23212.62","Poliza"
"04","3190248963","000000","2020-05-07","2020-05-07","00","5169.01","Poliza"
"04","3190248943","000000","2020-05-07","2020-05-07","00","12406.91","Poliza"
"04","3190248921","000000","2020-05-07","2020-05-07","00","15692.94","Poliza"
"04","3190248918","000000","2020-05-07","2020-05-07","00","12928.40","Poliza"
"04","3190248855","000000","2020-05-07","2020-05-07","00","8582.27","Poliza"
"04","3190248710","000000","2020-05-07","2020-05-07","00","12001.96","Poliza"
"04","3190248678","000000","2020-05-07","2020-05-15","00","11898.40","Poliza"
"04","3190249069","000000","2020-05-08","2020-05-09","00","5726.55","Poliza"
"04","3190249064","000000","2020-05-08","2020-05-08","00","9628.49","Poliza"
"04","0003739077","000000","2020-05-08","2020-05-05","00","20997.15","Poliza"
"04","3190249063","000000","2020-05-08","2020-05-08","00","7299.86","Poliza"
"04","3190249062","000000","2020-05-08","2020-05-09","00","19816.95","Poliza"
"04","3190249058","000000","2020-05-08","2020-05-08","00","7299.86","Poliza"
"04","3190249055","000000","2020-05-08","2020-05-08","00","7299.86","Poliza"
"04","3190249043","000000","2020-05-08","2020-05-08","00","6319.48","Poliza"
"04","3190249039","000000","2020-05-08","2020-05-16","00","45799.57","Poliza"
"04","3190249030","000000","2020-05-08","2020-05-08","00","14847.91","Poliza"
"04","3190249020","000000","2020-05-08","2020-05-08","00","17608.30","Poliza"
"04","3190249001","000000","2020-05-08","2020-05-08","00","8950.14","Poliza"
"04","3190248992","000000","2020-05-08","2020-05-08","00","9606.61","Poliza"
"04","3190248918","322386","2020-05-08","2020-05-07","00","0.00","Sin Prima"
"04","0003600328","213167","2020-05-09","2020-04-15","00","-6911.46","Cancelacion"
"04","3190199894","201593","2020-05-09","2020-04-19","00","-12237.97","Anulacion"
"04","3190209660","201577","2020-05-09","2020-04-19","00","-66123.68","Cancelacion"
"04","3190210061","201576","2020-05-09","2020-04-20","00","-3972.96","Anulacion"
"04","3190217864","201567","2020-05-09","2020-04-23","00","-9440.61","Anulacion"
"04","3190243891","201411","2020-05-09","2020-04-01","00","-8068.36","Anulacion"
"04","3190243898","201410","2020-05-09","2020-04-01","00","-33018.44","Anulacion"
"04","3190244091","201408","2020-05-09","2020-04-02","00","-14315.49","Anulacion"
"04","3190244404","201407","2020-05-09","2020-04-13","00","-41577.38","Anulacion"
"04","3190244459","201406","2020-05-09","2020-04-04","00","-19793.63","Anulacion"
"04","3190244460","201405","2020-05-09","2020-04-04","00","-29145.63","Anulacion"
"04","3190244506","201403","2020-05-09","2020-04-04","00","-21973.59","Anulacion"
"04","3190244614","201402","2020-05-09","2020-04-06","00","-13921.36","Anulacion"
"04","3190245080","201400","2020-05-09","2020-04-08","00","-9731.56","Anulacion"
"04","3190245570","201398","2020-05-09","2020-04-11","00","-12221.31","Anulacion"
"04","3190245571","201397","2020-05-09","2020-04-11","00","-13571.55","Anulacion"
"04","3190245572","201396","2020-05-09","2020-04-11","00","-13571.55","Anulacion"
"04","3190245714","201395","2020-05-09","2020-04-13","00","-19609.80","Anulacion"
"04","3190245746","201394","2020-05-09","2020-04-13","00","-12662.95","Anulacion"
"04","3190245750","201393","2020-05-09","2020-04-13","00","-13378.48","Anulacion"
"04","3190245759","201392","2020-05-09","2020-04-13","00","-12212.87","Anulacion"
"04","3190245760","201391","2020-05-09","2020-04-13","00","-12662.95","Anulacion"
"04","3190245763","201390","2020-05-09","2020-04-13","00","-13378.48","Anulacion"
"04","3190246001","201389","2020-05-09","2020-04-15","00","-16591.09","Anulacion"
"04","3190246005","201388","2020-05-09","2020-04-15","00","-8329.95","Anulacion"
"04","3190246169","201387","2020-05-09","2020-04-16","00","-11077.57","Anulacion"
"04","3190249092","000000","2020-05-09","2020-05-09","00","6566.04","Poliza"
"04","3190249084","000000","2020-05-09","2020-05-09","00","12392.79","Poliza"
"04","3190249082","000000","2020-05-09","2020-05-09","00","11042.55","Poliza"
"04","3190249077","000000","2020-05-09","2020-05-09","00","4297.78","Poliza"
"04","3190249076","000000","2020-05-09","2020-05-09","00","4297.78","Poliza"
"04","3190249075","000000","2020-05-09","2020-05-09","00","14777.63","Poliza"
"04","3190249074","000000","2020-05-09","2020-05-09","00","5726.55","Poliza"
"04","3190249073","000000","2020-05-09","2020-05-09","00","5726.55","Poliza"
"04","3190249071","000000","2020-05-09","2020-05-09","00","5469.78","Poliza"
"04","0003671097","355394","2020-05-11","2020-05-11","00","0.00","Sin Prima"
"04","3190241769","187956","2020-05-11","2020-03-24","00","9516.96","Rehabilitacion"
"04","0003739791","000000","2020-05-11","2020-05-11","00","39030.35","Poliza"
"04","0003737323","187692","2020-05-11","2020-05-04","00","23212.62","Rehabilitacion"
"04","0003739592","000000","2020-05-11","2020-05-11","00","5726.55","Poliza"
"04","0003739457","000000","2020-05-11","2020-05-11","00","92257.32","Poliza"
"04","0003739389","000000","2020-05-11","2020-05-11","00","4457.86","Poliza"
"04","3190249914","000000","2020-05-12","2020-05-12","00","12928.40","Poliza"
"04","3190249583","000000","2020-05-12","2020-05-11","00","5859.14","Poliza"
"04","3190250196","000000","2020-05-13","2020-05-13","00","81764.34","Poliza"
"04","3190250181","000000","2020-05-13","2020-05-13","00","14847.91","Poliza"
"04","3190244721","191308","2020-05-13","2020-04-06","00","19351.07","Rehabilitacion"
"04","3190250136","000000","2020-05-13","2020-05-13","00","40179.87","Poliza"
"04","3190250114","000000","2020-05-13","2020-05-13","00","14882.23","Poliza"
"04","3190250086","000000","2020-05-13","2020-05-13","00","8974.62","Poliza"
"04","3190250065","000000","2020-05-13","2020-05-13","00","14882.23","Poliza"
"04","3190249999","000000","2020-05-13","2020-05-13","00","8919.83","Poliza"
"04","3190249991","000000","2020-05-13","2020-05-16","00","18058.38","Poliza"
"04","3190200861","216365","2020-05-13","2020-04-25","00","-11287.84","Anulacion"
"04","3190250339","000000","2020-05-14","2020-05-14","00","17608.30","Poliza"
"04","3190250337","000000","2020-05-14","2020-05-14","00","18238.58","Poliza"
"04","3190250136","219170","2020-05-14","2020-05-13","00","-40179.87","Anulacion"
"04","0003743084","000000","2020-05-14","2020-05-13","00","45882.86","Poliza"
"04","3190250624","000000","2020-05-15","2020-05-15","00","8551.09","Poliza"
"04","3190250603","000000","2020-05-15","2020-05-15","00","9984.21","Poliza"
"04","0003667718","192198","2020-05-15","2020-03-30","00","6549.10","Rehabilitacion"
"04","0003696346","234192","2020-05-16","2020-04-27","00","-7431.50","Anulacion"
"04","0003697479","234181","2020-05-16","2020-04-27","00","-11879.00","Anulacion"
"04","3190200587","225358","2020-05-16","2020-04-24","00","-3028.97","Anulacion"
"04","3190200605","225356","2020-05-16","2020-04-24","00","-6319.96","Cancelacion"
"04","3190200837","225354","2020-05-16","2020-04-26","00","-16691.96","Anulacion"
"04","3190200843","225353","2020-05-16","2020-04-25","00","-5844.34","Anulacion"
"04","3190201451","225345","2020-05-16","2020-04-30","00","-3287.25","Cancelacion"
"04","3190244385","225274","2020-05-16","2020-04-19","00","-6955.73","Anulacion"
"04","3190247160","225225","2020-05-16","2020-04-22","00","-9883.12","Anulacion"
"04","3190247210","225224","2020-05-16","2020-04-22","00","-13378.48","Anulacion"
"04","3190247216","225223","2020-05-16","2020-04-22","00","-13378.48","Anulacion"
"04","3190247396","225221","2020-05-16","2020-04-23","00","-5993.84","Anulacion"
"04","3190250735","000000","2020-05-16","2020-05-16","00","10702.00","Poliza"
"04","3190250734","000000","2020-05-16","2020-05-15","00","11602.16","Poliza"
"04","3190250731","000000","2020-05-16","2020-05-16","00","14847.91","Poliza"
"04","3190250729","000000","2020-05-16","2020-05-16","00","24450.16","Poliza"
"04","3190250710","000000","2020-05-16","2020-05-15","00","21550.91","Poliza"
"04","3190249020","322553","2020-05-17","2020-05-15","00","0.00","Sin Prima"
"04","3190251071","000000","2020-05-18","2020-05-18","00","7482.32","Poliza"
"04","0003696346","194517","2020-05-18","2020-04-27","00","7431.50","Rehabilitacion"
"04","0003697479","194436","2020-05-18","2020-04-27","00","11879.00","Rehabilitacion"
"04","3190250986","000000","2020-05-18","2020-05-18","00","6054.90","Poliza"
"04","0003705151","124604","2020-05-18","2020-05-18","00","5817.71","Rehabilitacion"
"04","0003661264","124595","2020-05-18","2020-05-16","00","12987.55","Rehabilitacion"
"04","3190251300","000000","2020-05-19","2020-05-19","00","25663.43","Poliza"
"04","3190251228","000000","2020-05-19","2020-05-19","00","8919.83","Poliza"
"04","3190251227","000000","2020-05-19","2020-05-19","00","10600.82","Poliza"
"04","3190251576","000000","2020-05-20","2020-05-20","00","12028.24","Poliza"
"04","3190251575","000000","2020-05-20","2020-05-20","00","13378.48","Poliza"
"04","3190251572","000000","2020-05-20","2020-05-20","00","13378.48","Poliza"
"04","3190251566","000000","2020-05-20","2020-05-20","00","13378.48","Poliza"
"04","3190227633","238820","2020-05-20","2020-05-11","00","-69899.67","Anulacion"
"04","3190251533","000000","2020-05-20","2020-05-20","00","22261.86","Poliza"
"04","3190251512","000000","2020-05-20","2020-05-20","00","83213.53","Poliza"
"04","3190251492","000000","2020-05-20","2020-05-20","00","57220.89","Poliza"
"04","3190251393","000000","2020-05-20","2020-05-20","00","13571.55","Poliza"
"04","0003745236","000000","2020-05-20","2020-05-19","00","91854.92","Poliza"
"04","3190251805","000000","2020-05-21","2020-05-21","00","6331.05","Poliza"
"04","3190251802","000000","2020-05-21","2020-05-21","00","12928.40","Poliza"
"04","3190251800","000000","2020-05-21","2020-05-21","00","13040.92","Poliza"
"04","3190251796","000000","2020-05-21","2020-05-21","00","11741.39","Poliza"
"04","3190251788","000000","2020-05-21","2020-05-21","00","9818.99","Poliza"
"04","3190251743","000000","2020-05-21","2020-05-21","00","8059.59","Poliza"
"04","3190251702","000000","2020-05-21","2020-05-21","00","28187.16","Poliza"
"04","3190251693","000000","2020-05-21","2020-05-21","00","12928.40","Poliza"
"04","3190251646","000000","2020-05-21","2020-05-21","00","4601.87","Poliza"
"04","3190251640","000000","2020-05-21","2020-05-21","00","17293.96","Poliza"
"04","0003746714","000000","2020-05-22","2020-05-24","00","6760.70","Poliza"
"04","0003746690","000000","2020-05-22","2020-05-27","00","5112.21","Poliza"
"04","3190252005","000000","2020-05-22","2020-05-22","00","14680.14","Poliza"
"04","3190245746","198108","2020-05-22","2020-04-13","00","12662.95","Rehabilitacion"
"04","3190251883","000000","2020-05-22","2020-05-22","00","6959.79","Poliza"
"04","3190251868","000000","2020-05-22","2020-05-22","00","19223.71","Poliza"
"04","3190225032","197452","2020-05-22","2020-02-07","00","12581.27","Rehabilitacion"
"04","3190251859","000000","2020-05-22","2020-05-22","00","18756.10","Poliza"
"04","0003737473","254635","2020-05-23","2020-05-04","00","-23149.63","Anulacion"
"04","3190202673","247120","2020-05-23","2020-05-06","00","-7534.08","Cancelacion"
"04","3190225032","247107","2020-05-23","2020-02-07","00","-12581.27","Cancelacion"
"04","3190230765","247094","2020-05-23","2020-05-04","00","-11918.20","Anulacion"
"04","3190244384","247057","2020-05-23","2020-04-18","00","-81227.60","Anulacion"
"04","3190247759","247041","2020-05-23","2020-04-28","00","-15085.52","Anulacion"
"04","3190247764","247040","2020-05-23","2020-05-04","00","-15085.52","Anulacion"
"04","3190247908","247039","2020-05-23","2020-04-28","00","-7271.46","Anulacion"
"04","3190247918","247038","2020-05-23","2020-04-28","00","-30916.33","Anulacion"
"04","3190247938","247037","2020-05-23","2020-04-28","00","-9497.28","Anulacion"
"04","3190247971","247036","2020-05-23","2020-04-29","00","-79056.23","Anulacion"
"04","3190248024","247035","2020-05-23","2020-04-29","00","-17050.38","Anulacion"
"04","3190248025","247034","2020-05-23","2020-04-29","00","-17050.38","Anulacion"
"04","3190248026","247033","2020-05-23","2020-04-29","00","-17050.38","Anulacion"
"04","3190248104","247032","2020-05-23","2020-04-30","00","-25207.33","Anulacion"
"04","3190248174","247031","2020-05-23","2020-04-29","00","-16384.41","Anulacion"
"04","3190252076","000000","2020-05-23","2020-05-23","00","18058.38","Poliza"
"04","3190252415","000000","2020-05-25","2020-05-25","00","17015.03","Poliza"
"04","3190245759","100547","2020-05-25","2020-04-13","00","12212.87","Rehabilitacion"
"04","3190230376","100276","2020-05-25","2020-03-01","00","9058.41","Rehabilitacion"
"04","3190242369","100258","2020-05-25","2020-03-26","00","6558.76","Rehabilitacion"
"04","3190251512","256047","2020-05-25","2020-05-20","00","-83213.53","Anulacion"
"04","0003746714","255742","2020-05-25","2020-05-24","00","-6760.70","Anulacion"
"04","0003746915","000000","2020-05-25","2020-05-24","00","7274.48","Poliza"
"04","3190252724","000000","2020-05-26","2020-05-26","00","11034.51","Poliza"
"04","3190252723","000000","2020-05-26","2020-05-26","00","11034.51","Poliza"
"04","0003753766","000000","2020-05-26","2020-05-26","00","5835.95","Poliza"
"04","0003753764","000000","2020-05-26","2020-05-26","00","5835.95","Poliza"
"04","3190251859","322692","2020-05-26","2020-05-22","00","0.00","Sin Prima"
"04","3190252647","000000","2020-05-26","2020-05-26","00","13121.47","Poliza"
"04","3190229987","258232","2020-05-26","2020-05-26","00","-14560.68","Anulacion"
"04","3190252493","000000","2020-05-26","2020-05-26","00","18802.05","Poliza"
"04","3190206805","257732","2020-05-26","2020-05-27","00","-14897.87","Anulacion"
"04","3190206805","257731","2020-05-26","2020-05-27","00","-3651.44","Cancelacion"
"04","3190205586","262748","2020-05-27","2020-05-14","00","-5292.78","Anulacion"
"04","3190252953","000000","2020-05-27","2020-05-27","00","13850.50","Poliza"
"04","3190252912","000000","2020-05-27","2020-05-27","00","19082.92","Poliza"
"04","3190252888","000000","2020-05-27","2020-05-27","00","18058.38","Poliza"
"04","3190252828","000000","2020-05-27","2020-05-27","00","17720.82","Poliza"
"04","3190252953","322728","2020-05-28","2020-05-28","00","0.00","Sin Prima"
"04","3190252647","322717","2020-05-28","2020-05-28","00","0.00","Sin Prima"
